Img	Time(s)	Epsilon
90	27.523	0.2
91	25.093	0.2
92	29.656	0.2
93	31.304	0.2
94	31.664	0.2
95	29.193	0.2
96	29.551	0.2
97	30.011	0.2
98	32.313	0.2
99	3.335	0.2
100	29.544	0.2
101	29.457	0.2
102	24.787	0.2
103	26.381	0.2
104	5.347	0.2
105	28.178	0.2
106	30.774	0.2
107	24.999	0.2
108	2.639	0.2
109	30.86	0.2
110	27.336	0.2
111	30.927	0.2
112	25.336	0.2
113	30.021	0.2
114	25.863	0.2
115	29.058	0.2
116	29.455	0.2
117	31.526	0.2
118	29.281	0.2
119	25.625	0.2
120	25.112	0.2
121	31.724	0.2
122	24.957	0.2
123	27.302	0.2
124	31.705	0.2
125	28.572	0.2
126	3.294	0.2
127	30.15	0.2
128	25.017	0.2
129	26.087	0.2
130	26.917	0.2
131	25.767	0.2
132	30.581	0.2
133	26.352	0.2
134	29.465	0.2
135	25.973	0.2
136	30.584	0.2
137	29.545	0.2
138	24.818	0.2
139	27.953	0.2
140	26.438	0.2
141	27.507	0.2
142	32.825	0.2
143	27.535	0.2
144	32.161	0.2
145	23.864	0.2
146	31.26	0.2
147	29.131	0.2
148	3.276	0.2
149	23.583	0.2
150	30.979	0.2
